Row,Flag,Question,Answer,Category,Reason
2238,#redflag,"Exhibit K, 1.7 - Background Checks ",?,EMPTY,No answer content
2240,#redflag,Pg 22 - Customer NDA ,?,EMPTY,No answer content
2260,#redflag,"Attachment D, Appendix 2, Pg 17 - CJIS Addendum ",? ,EMPTY,No answer content
2261,#yellowflag,"If services provided by Supplier include delivery of an electronic communication, Supplier shall ensure such communication and any associated support documents are compliant with Section 508 of the Fe",,EMPTY,No answer content
2283,#redflag,"Background Check. Contractor?s employees, agents and subcontractors that will perform Services under this Contract must submit to a background check conducted by the State. Such background check must ",?,EMPTY,No answer content
2285,#redflag,Core Non-Functional - Solution should be capable of tracking LEDS/background check information in a CJIS compliant format ,?,EMPTY,No answer content
2292,#redflag,"Proposer?s personnel will be required to comply with all CJIS requirements, which may include background checks and any combination of fingerprinting, Oregon Law Enforcement Data Systems (LEDS) and Fe",?,EMPTY,No answer content
2298,#redflag,"The system shall adhere to Criminal Justice Information Services (CJIS ) compliance standards as required by the FBI, to secure stored CJI. ",?,EMPTY,No answer content
2312,#redflag,Exhibit B - Liquidated Damages ,?,EMPTY,No answer content
2313,#redflag,Pg 24 of 37. - Availability %99.95 ,?,EMPTY,No answer content
2318,#redflag,The Solution must be available 99.9% of the time. ,?,EMPTY,No answer content
2322,#redflag,6.2 - 99.9% Uptime (excluding scheduled maintenance) ,?,EMPTY,No answer content
2323,#redflag,Pg. 50 - LIquidated Damages ,?,EMPTY,No answer content
2327,#redflag,The system must be designed to be highly available during normal working hours; e.g. 99.9% availability excluding planned maintenance ,?,EMPTY,No answer content
2328,#redflag,The system must provide alternative website access compliant with the Americans with Disabilities Act (ADA) requirements outlined in Section 508 of the Rehabilitation Act ,?,EMPTY,No answer content
2331,#redflag,6.2 - Liquidated Damages section here. No SLAs in Sample. ,,EMPTY,No answer content
2342,#redflag,"Attachment A, 9.8, Customer Non-Disclosure Agreement. Contractor shall upon the State?s request provide a written non-disclosure agreement and obtain such from Contractor?s employees, agents, and subc",?,EMPTY,No answer content
2346,#redflag,"Proposer and Proposer's staff with access to State systems, facilities, data, and confidential information will submit to all security checks requested by DAS or Agency, which may include any combinat",?,EMPTY,No answer content
2347,#redflag,Tab 2 - NF.1.2 - Solution must be available 99.99% x 24 hours x 7 days each week of time; this is outside planned system maintenance time ,?,EMPTY,No answer content
2349,#redflag,99.99%,?,EMPTY,No answer content
2390,#redflag,Addendum XIII - Liquidated Damages ,?,EMPTY,No answer content
2412,#redflag,"Any hosting provider will abide by ITIL best practices for change requests, incident management, problem management and service desk ",?,EMPTY,No answer content
2442,#yellowflag,"System is based on a relational database management system, preferbably Microsoft SQL ",?,EMPTY,No answer content
2458,#redflag,"Item #3 - Annual DR Deliverables SLAwe do not test annually, and we cannot commit delivering test results within 10 days ",?,EMPTY,No answer content
2475,#redflag,"The Contractor will arrange to have this audit conducted by an unbiased third party, approved by SCDNR, at no additional cost to the State. The third party will provide to SCDNR, a comprehensive repor",?,EMPTY,No answer content
2480,#redflag,Section 508 of the Rehabilitation Act of 1973 ,?,EMPTY,No answer content
2510,#redflag,"Appendix A - BACKGROUND CHECKS The State requires all employee(s) of the Consultant, Subcontractors, Agents, Assigns and or Affiliated Entities who write or modify State owned software, alter hardware",?,EMPTY,No answer content
2514,#redflag,D42 - Security Questionnaire - Will your website conform to the requirements of Section 508 of the Rehabilitation Act of 1973? ,?,EMPTY,No answer content
2518,#redflag,"Notify City immediately following discovery, but no later than twenty-four (24) hours, of becoming aware of such occurrence or suspected occurrence. Contractor?s report shall identify: ",?,EMPTY,No answer content
2523,#yellowflag,The system shall provide unlimited data and file storage ,?,EMPTY,No answer content
2527,#redflag,99.9% uptime guarantee ,?,EMPTY,No answer content
2533,#redflag,"Operate on data network developed and maintained by ISD and, which will include Local and Wide Area Networks (LAN/WAN). ",?,EMPTY,No answer content
2544,#redflag,3.1 ADA 508: The Contractor application must be compliant with ADA 508 standards ,?,EMPTY,No answer content
2549,#redflag,B-4: CJIS? ,?,EMPTY,No answer content
2561,#redflag,Page 25 - 2-4 Hour RTO / 1 Hour RPO ,?,EMPTY,No answer content
2562,#redflag,Page 25 - CJIS ,?,EMPTY,No answer content
2564,#yellowflag,"The Contract awarded as a result of this solicitation shall automatically incorporate by reference the Cloud Computing Services Special Provisions IaaS/PaaS, at:CLOUDCOMPUTINGSPECIALPROVISIONS_Infrast",?,EMPTY,No answer content
2579,#redflag,"The Vendor shall plan and perform routine maintenance on a regular basis, to ensure proper operation. Routine maintenance shall be performed between the hours of 11:00 PM on Saturday and 6:00 AM on Su",?,EMPTY,No answer content
2593,#redflag,Liquidated Damages ,?,EMPTY,No answer content
2614,#redflag,Pg 71 - Software availability has an uptime of 99.999 percent outside of planned maintenance. ,?,EMPTY,No answer content
2615,#redflag,"Provide a secure environment with an uptime of 99.999 percent, outside of planned maintenance. ",?,EMPTY,No answer content
2623,#redflag,E. 15 - General Liquidated Damages ,?,EMPTY,No answer content
2624,#redflag,Install FIM agents across all servers used for the Solution supporting TennCare; ,?,EMPTY,No answer content
2627,#redflag,"Performance SLA with DamagesThe Solution shall accommodate an average user interface response time of two (2) seconds or less for both internal and external transactions. This SLA is measured monthly,",?,EMPTY,No answer content
2628,#yellowflag,"Pg. 162 - c) Comptroller Audit Requirements. Upon reasonable notice and at any reasonable time, the Contractor and Subcontractor(s) agree to allow the State, the Comptroller of the Treasury, or their ",,EMPTY,No answer content
2634,#redflag,"Pg 56 - In the event of a Disaster, the Contractor, in coordination with TennCare, shall have the capability to determine that the primary production site is inoperable. Once a Disaster has been decla",?,EMPTY,No answer content
2635,#yellowflag,Pg 58 - The Solution shall provide a flexible framework that allows the import and export of data using industry-standard secured and encrypted File Transfer Protocols (FTP). ,?,EMPTY,No answer content
2642,#redflag,The Contractor and TennCare shall mutually agree with the methodology and scope of the assessment prior to the commencement of the third-party independent audit of the Solution. If the Parties are una,?,EMPTY,No answer content
2644,#redflag,The Contractor shall co-manage with TennCare the implementation of a TennCare-owned FIM solution to include the following: ,?,EMPTY,No answer content
2646,#redflag,"The Contractor shall have an annual audit performed by an Assessor, approved by TennCare, to conduct an assessment of the security and privacy controls in the Solution and maintain the integrity of th",?,EMPTY,No answer content
2647,#redflag,"The Contractor shall provide TennCare and federal regulators the raw, un-redacted results of vulnerability scans, compliance scans, code scans, and any penetration test On-demand. ",?,EMPTY,No answer content
2649,#yellowflag,"The Solution shall retain all related application, network, system, and perimeter data including logs, files, and records for a minimum of ten (10) years or as defined by TennCare. ",?,EMPTY,No answer content
2686,#redflag,Attachment C - Damages ,,EMPTY,No answer content
2688,#redflag,"Incorporates industry standards and legal requirements, including: state and federal privacy and transaction standards; accessibility standards established under Section 508 of the Rehabilitation Act ",?,EMPTY,No answer content
2690,#redflag,Provides compliance with Section 508/ADA ,?,EMPTY,No answer content
2691,#redflag,Right to Audit. The State reserves the right to audit the services performed by the Contractor. ,?,EMPTY,No answer content
2696,#redflag,Section 508 ,?,EMPTY,No answer content
2700,#redflag,Page 33 - C.4 Section 508,,EMPTY,No answer content
2709,#redflag,"Before award and execution of a contract, if the selected vendor will have CJIS Access, the vendor must have all employees fingerprinted and background-checked by the Texas Department of Public Safety",?,EMPTY,No answer content
2711,#redflag,"ECMS vendor must meet/pass CJIS requirements (Part III - Special Provisions, Section 3 Criminal Justice Information Systems (CJIS) Requirements) ",?,EMPTY,No answer content
2716,#yellowflag,Performance SLAs ,?,EMPTY,No answer content
2725,#redflag,"At a minimum, 99.95% scheduled uptime during business hours from 6:00 A.M.-6:00 P.M. CST Monday through Friday, excluding planned downtime for maintenance.",?,EMPTY,No answer content
2731,#redflag,The Offeror will inform TWC within thirty (30) minutes of the loss of any contracted services including the service(s) disrupted and estimated time of recovery. ,?,EMPTY,No answer content
2741,#redflag,All cloud service application deployments that are targeted for the cloud service provider's Gov Cloud must be built using the available CJIS templates as a basis ,?,EMPTY,No answer content
2743,#redflag,P. 24 - C. 11 - Liquidated Damages ,?,EMPTY,No answer content
2751,#redflag,7.9 - Right to Audit ,?,EMPTY,No answer content
2752,#redflag,8.9 - Background Checks ,?,EMPTY,No answer content
2755,#yellowflag,C.8 LIQUIDATED DAMAGES ,?,EMPTY,No answer content
2765,#redflag,C.8 - Liquidated Damages ,?,EMPTY,No answer content
2772,#redflag,"A. Contractor?s project personnel must submit to a fingerprint-based Criminal History Background Investigation, at Contractor?s expense. To facilitate this Criminal History Background Investigation, e",?,EMPTY,No answer content
2777,#redflag,Pg 81/118 - CJIS Requirements ,?,EMPTY,No answer content
2778,#redflag,Pg 84/118 - CJIS Requirements ,?,EMPTY,No answer content
2784,#redflag,"Vendor, as appropriate, must execute a signed CJIS Security Addendum that Vendor can download from http://dps.texas.gov/SecurityReview/documents.htm. Additionally, each Contractor employee or subcontr",?,EMPTY,No answer content
